Tarih,Sayaç Etso Kodu,Üretim Miktari (MWh),Tüketim Miktari (MWh),Çekis Endüktif (MWh),Çekis Kapasitif (MWh),Veris Endüktif (MWh),Veris Kapasitif (MWh)
2023-08-02 05:30:00,40Z000070752663N,"0,912",0,0,0,"0,011",0
2023-08-02 05:30:00,40Z000000006678L,0,"6,578",0,0,0,"0,915"
2023-08-02 05:30:00,40Z000000006679J,0,"2,23",0,0,0,"1,15"
2023-08-02 05:30:00,40Z000000006682U,0,0,0,0,0,0
2023-08-02 05:30:00,40Z000000006683S,0,"0,008",0,0,0,"0,016"
2023-08-02 05:30:00,40Z000000006684Q,"2,033",0,0,0,"0,301",0
2023-08-02 05:30:00,40Z000000006686M,0,"2,787","0,066",0,0,0
2023-08-02 05:30:00,40Z000000006687K,0,"2,833","0,311",0,0,0
2023-08-02 05:30:00,40Z000000006688I,0,"1,84",0,0,0,"0,17"
2023-08-02 05:30:00,40Z000000006689G,0,"3,849","0,375",0,0,0
2023-08-02 05:30:00,40Z000000006986A,0,"0,933","0,05",0,0,0
2023-08-02 05:30:00,40Z000000007315F,0,"11,564","0,006",0,0,"0,162"
2023-08-02 05:30:00,40Z000000008044F,0,"2,024","0,244",0,0,0
2023-08-02 05:30:00,40Z000000008046B,0,"1,128","0,103",0,0,0
2023-08-02 05:30:00,40Z0000000080479,0,0,0,0,0,0
2023-08-02 05:30:00,40Z000000009920P,0,"6,036","0,006",0,0,"0,014"
2023-08-02 05:30:00,40Z000000077651V,0,"1,117",0,0,0,"0,569"
2023-08-02 05:30:00,40Z000000081261V,0,"1,119",0,0,0,"0,573"
2023-08-02 05:30:00,40Z000000099310Z,"0,78",0,0,0,"0,09",0
2023-08-02 05:30:00,40Z000000099623J,"0,023",0,0,0,"0,003",0
2023-08-02 05:30:00,40Z0000007484327,0,"1,84",0,0,0,"0,16"
2023-08-02 05:30:00,40Z000000954315B,0,"1,131","0,078",0,0,0
2023-08-02 05:30:00,40Z000001027858V,0,"0,968","0,125",0,0,0
2023-08-02 05:30:00,40Z000001027876T,0,"0,999","0,133",0,0,0
2023-08-02 05:30:00,40Z000001027885S,0,"0,66",0,0,0,"0,47"
2023-08-02 05:30:00,40Z000001233161X,0,"0,376","0,028",0,0,0
2023-08-02 05:30:00,40Z0000013748268,0,"3,985","0,472",0,0,0
2023-08-02 05:30:00,40Z000007706314S,0,"8,93",0,0,0,"0,65"
2023-08-02 05:30:00,40Z000007706315Q,0,"4,69","0,06",0,0,"0,01"
2023-08-02 05:30:00,40Z0000078956113,0,0,0,0,"0,001",0
2023-08-02 05:30:00,40Z000007895723T,"0,414",0,0,0,"0,552",0
2023-08-02 05:30:00,40Z0000081007898,0,"12,98",0,0,0,"0,8"
2023-08-02 05:30:00,40Z000008100791L,0,"0,04",0,0,0,"0,33"
2023-08-02 05:30:00,40Z0000379854267,0,"1,771","0,011",0,0,"0,013"
2023-08-02 05:30:00,40Z0000379854275,0,"4,811",0,0,0,"0,138"
2023-08-02 05:30:00,40Z000055640589A,0,0,0,0,0,0
2023-08-02 05:30:00,40Z000099531620J,0,"1,386","0,099",0,0,0
2023-08-02 05:30:00,40Z000099531621H,0,"1,793",0,0,0,"0,088"
2023-08-02 05:30:00,40Z000099531640D,0,0,"0,004",0,0,0
2023-08-02 05:30:00,40Z0001561011717,0,0,0,0,"0,05","0,032"
2023-08-02 05:30:00,40Z000156101300M,0,0,0,0,"0,057","0,025"
2023-08-02 05:30:00,40Z100001140176N,0,"0,704",0,0,0,"0,484"
2023-08-02 05:45:00,40Z000000186720U,0,"0,003",0,0,0,"0,028"
2023-08-02 05:45:00,40Z000001668245U,0,"0,004",0,0,0,"0,015"
2023-08-02 05:45:00,40Z000070752663N,"0,913",0,0,0,"0,012",0
2023-08-02 05:45:00,40Z000000006678L,0,"6,005",0,0,0,"1,107"
2023-08-02 05:45:00,40Z000000006679J,0,"2,253",0,0,0,"1,139"
2023-08-02 05:45:00,40Z000000006682U,0,0,0,0,0,0
2023-08-02 05:45:00,40Z000000006683S,0,"0,007",0,0,0,"0,014"
2023-08-02 05:45:00,40Z000000006684Q,"2,041",0,0,0,"0,274",0
2023-08-02 05:45:00,40Z000000006686M,0,"2,696","0,024",0,0,"0,011"
2023-08-02 05:45:00,40Z000000006687K,0,"2,742","0,258",0,0,0
2023-08-02 05:45:00,40Z000000006688I,0,"1,8",0,0,0,"0,19"
2023-08-02 05:45:00,40Z000000006689G,0,"3,72","0,32",0,0,0
2023-08-02 05:45:00,40Z000000006986A,0,"0,711","0,03",0,0,0
2023-08-02 05:45:00,40Z000000007315F,0,"10,837",0,0,0,"0,409"
2023-08-02 05:45:00,40Z000000008044F,0,"1,854","0,136",0,0,0
2023-08-02 05:45:00,40Z000000008046B,0,"1,055","0,045",0,0,"0,007"
2023-08-02 05:45:00,40Z0000000080479,0,0,0,0,0,0
2023-08-02 05:45:00,40Z000000009920P,0,"5,996","0,018",0,0,"0,006"
2023-08-02 05:45:00,40Z000000077651V,0,"1,127",0,0,0,"0,564"
2023-08-02 05:45:00,40Z000000081261V,0,"1,129",0,0,0,"0,567"
2023-08-02 05:45:00,40Z000000099310Z,"0,77",0,0,0,"0,1",0
2023-08-02 05:45:00,40Z000000099623J,"0,024",0,0,0,"0,001",0
2023-08-02 05:45:00,40Z0000007484327,0,"1,79",0,0,0,"0,19"
2023-08-02 05:45:00,40Z000000954315B,0,"1,055","0,031",0,0,"0,016"
2023-08-02 05:45:00,40Z000001027858V,0,"0,848","0,1",0,0,0
2023-08-02 05:45:00,40Z000001027876T,0,"0,875","0,107",0,0,0
2023-08-02 05:45:00,40Z000001027885S,0,"0,642",0,0,0,"0,48"
2023-08-02 05:45:00,40Z000001233161X,0,"0,392","0,04",0,0,0
2023-08-02 05:45:00,40Z0000013748268,0,"3,851","0,416",0,0,0
2023-08-02 05:45:00,40Z000007706314S,0,"8,26",0,0,0,"0,93"
2023-08-02 05:45:00,40Z000007706315Q,0,"4,32",0,0,0,"0,06"
2023-08-02 05:45:00,40Z0000078956113,0,0,0,0,0,"0,001"
2023-08-02 05:45:00,40Z000007895723T,"0,503",0,0,0,"0,558",0
2023-08-02 05:45:00,40Z0000081007898,0,"12,43",0,0,0,"0,93"
2023-08-02 05:45:00,40Z000008100791L,0,"0,04",0,0,0,"0,33"
2023-08-02 05:45:00,40Z0000379854267,0,"1,771","0,01",0,0,"0,011"
2023-08-02 05:45:00,40Z0000379854275,0,"4,392",0,0,0,"0,332"
2023-08-02 05:45:00,40Z000055640589A,0,0,0,0,0,0
2023-08-02 05:45:00,40Z000099531620J,0,"1,337","0,081",0,0,0
2023-08-02 05:45:00,40Z000099531621H,0,"1,734",0,0,0,"0,099"
2023-08-02 05:45:00,40Z000099531640D,0,"0,001","0,004",0,0,0
2023-08-02 05:45:00,40Z0001561011717,0,0,0,0,"0,046","0,036"
2023-08-02 05:45:00,40Z000156101300M,0,0,0,0,"0,06","0,022"
2023-08-02 05:45:00,40Z100001140176N,0,"0,689",0,0,0,"0,495"
2023-08-02 06:00:00,40Z000000186720U,"0,109","0,003",0,0,"0,005","0,025"
2023-08-02 06:00:00,40Z000001668245U,0,"0,003",0,0,0,"0,015"
2023-08-02 06:00:00,40Z000070752663N,"0,918",0,0,0,"0,011",0
2023-08-02 06:00:00,40Z000000006678L,0,"6,12",0,0,0,"1,063"
2023-08-02 06:00:00,40Z000000006679J,0,"2,12",0,0,0,"1,155"
2023-08-02 06:00:00,40Z000000006682U,0,0,0,0,0,0
2023-08-02 06:00:00,40Z000000006683S,"0,013","0,003",0,0,"0,004","0,006"
2023-08-02 06:00:00,40Z000000006684Q,"2,076",0,0,0,"0,226",0
2023-08-02 06:00:00,40Z000000006686M,0,"2,709","0,005",0,0,"0,003"
2023-08-02 06:00:00,40Z000000006687K,0,"2,753","0,248",0,0,0
2023-08-02 06:00:00,40Z000000006688I,0,"1,72",0,0,0,"0,21"
2023-08-02 06:00:00,40Z000000006689G,0,"3,687","0,312",0,0,0
2023-08-02 06:00:00,40Z000000006986A,0,"0,698","0,047",0,0,0
2023-08-02 06:00:00,40Z000000007315F,0,"10,993",0,0,0,"0,336"
2023-08-02 06:00:00,40Z000000008044F,0,"1,682","0,07",0,0,0
2023-08-02 06:00:00,40Z000000008046B,0,"0,964",0,0,0,"0,043"
2023-08-02 06:00:00,40Z0000000080479,0,0,0,0,0,0
2023-08-02 06:00:00,40Z000000009920P,0,"6,002","0,011",0,0,"0,005"
2023-08-02 06:00:00,40Z000000077651V,0,"1,061",0,0,0,"0,571"
2023-08-02 06:00:00,40Z000000081261V,0,"1,063",0,0,0,"0,575"
2023-08-02 06:00:00,40Z000000099310Z,"0,77",0,0,0,"0,1",0
2023-08-02 06:00:00,40Z000000099623J,"0,024",0,0,"0,001",0,0
2023-08-02 06:00:00,40Z0000007484327,0,"1,71",0,0,0,"0,21"
2023-08-02 06:00:00,40Z000000954315B,0,"0,856",0,0,0,"0,068"
2023-08-02 06:00:00,40Z000001027858V,0,"0,83","0,105",0,0,0
2023-08-02 06:00:00,40Z000001027876T,0,"0,855","0,113",0,0,0
2023-08-02 06:00:00,40Z000001027885S,0,"0,674",0,0,0,"0,474"
2023-08-02 06:00:00,40Z000001233161X,0,"0,407","0,044",0,0,0
2023-08-02 06:00:00,40Z0000013748268,0,"3,817","0,409",0,0,0
2023-08-02 06:00:00,40Z000007706314S,0,"8,3",0,0,0,"0,89"
2023-08-02 06:00:00,40Z000007706315Q,0,"4,3",0,0,0,"0,04"
2023-08-02 06:00:00,40Z0000078956113,0,0,0,0,0,0
2023-08-02 06:00:00,40Z000007895723T,"0,168","0,038",0,0,"0,35","0,227"
2023-08-02 06:00:00,40Z0000081007898,0,"12,05",0,0,0,"0,97"
2023-08-02 06:00:00,40Z000008100791L,0,"0,03",0,0,0,"0,35"
2023-08-02 06:00:00,40Z0000379854267,0,"1,754","0,01",0,0,"0,012"
2023-08-02 06:00:00,40Z0000379854275,0,"4,291",0,0,0,"0,343"
2023-08-02 06:00:00,40Z000055640589A,0,0,0,0,0,0
2023-08-02 06:00:00,40Z000099531620J,0,"1,297","0,072",0,0,0
2023-08-02 06:00:00,40Z000099531621H,0,"1,678",0,0,0,"0,108"
2023-08-02 06:00:00,40Z000099531640D,0,"0,001","0,005",0,0,0
2023-08-02 06:00:00,40Z0001561011717,0,0,0,0,"0,05","0,033"
2023-08-02 06:00:00,40Z000156101300M,0,0,0,0,"0,057","0,026"
2023-08-02 06:00:00,40Z100001140176N,0,"0,728",0,0,0,"0,491"
2023-08-02 06:15:00,40Z000000186720U,"0,846",0,0,0,"0,054",0
2023-08-02 06:15:00,40Z000001668245U,0,"0,003",0,0,0,"0,015"
2023-08-02 06:15:00,40Z000070752663N,"0,918",0,0,"0,001","0,012",0
2023-08-02 06:15:00,40Z000000006678L,0,"6,307",0,0,0,"1,003"
2023-08-02 06:15:00,40Z000000006679J,0,"2,174",0,0,0,"1,132"
2023-08-02 06:15:00,40Z000000006682U,0,0,0,0,0,0
2023-08-02 06:15:00,40Z000000006683S,"0,082",0,0,0,"0,001",0
2023-08-02 06:15:00,40Z000000006684Q,"2,119",0,0,0,"0,237",0
2023-08-02 06:15:00,40Z000000006686M,0,"2,677","0,009",0,0,0
2023-08-02 06:15:00,40Z000000006687K,0,"2,722","0,255",0,0,0
2023-08-02 06:15:00,40Z000000006688I,0,"1,72",0,0,0,"0,22"
2023-08-02 06:15:00,40Z000000006689G,0,"3,691","0,315",0,0,0
2023-08-02 06:15:00,40Z000000006986A,0,"0,77","0,052",0,0,0
2023-08-02 06:15:00,40Z000000007315F,0,"10,903",0,0,0,"0,297"
2023-08-02 06:15:00,40Z000000008044F,0,"1,609","0,071",0,0,0
2023-08-02 06:15:00,40Z000000008046B,0,"0,975",0,0,0,"0,038"
2023-08-02 06:15:00,40Z0000000080479,0,0,0,0,0,0
2023-08-02 06:15:00,40Z000000009920P,0,"5,972","0,044",0,0,"0,001"
2023-08-02 06:15:00,40Z000000077651V,0,"1,088",0,0,0,"0,56"
2023-08-02 06:15:00,40Z000000081261V,0,"1,09",0,0,0,"0,563"
2023-08-02 06:15:00,40Z000000099310Z,"0,78",0,0,0,"0,1",0
2023-08-02 06:15:00,40Z000000099623J,"0,023",0,0,0,0,0
2023-08-02 06:15:00,40Z0000007484327,0,"1,71",0,0,0,"0,21"
2023-08-02 06:15:00,40Z000000954315B,0,"0,123",0,0,0,"0,088"
2023-08-02 06:15:00,40Z000001027858V,0,"0,833","0,11",0,0,0
2023-08-02 06:15:00,40Z000001027876T,0,"0,858","0,117",0,0,0
2023-08-02 06:15:00,40Z000001027885S,0,"0,692",0,0,0,"0,464"
2023-08-02 06:15:00,40Z000001233161X,0,"0,411","0,041",0,0,0
2023-08-02 06:15:00,40Z0000013748268,0,"3,82","0,411",0,0,0
2023-08-02 06:15:00,40Z000007706314S,0,"8,46",0,0,0,"0,85"
2023-08-02 06:15:00,40Z000007706315Q,0,"4,37",0,0,0,"0,03"
2023-08-02 06:15:00,40Z0000078956113,0,0,0,0,0,0
2023-08-02 06:15:00,40Z000007895723T,"0,002","0,082",0,0,"0,05","0,538"
2023-08-02 06:15:00,40Z0000081007898,0,"12,05",0,0,0,"0,93"
2023-08-02 06:15:00,40Z000008100791L,0,"0,03",0,0,0,"0,33"
2023-08-02 06:15:00,40Z0000379854267,0,"1,854","0,017",0,0,"0,012"
2023-08-02 06:15:00,40Z0000379854275,0,"4,405",0,0,0,"0,317"
2023-08-02 06:15:00,40Z000055640589A,0,0,0,0,0,0
2023-08-02 06:15:00,40Z000099531620J,0,"1,301","0,076",0,0,0
2023-08-02 06:15:00,40Z000099531621H,0,"1,675",0,0,0,"0,106"
2023-08-02 06:15:00,40Z000099531640D,0,0,"0,004",0,0,0
2023-08-02 06:15:00,40Z0001561011717,0,0,0,0,"0,05","0,032"
2023-08-02 06:15:00,40Z000156101300M,0,0,0,0,"0,055","0,027"
2023-08-02 06:15:00,40Z100001140176N,0,"0,748",0,0,0,"0,48"
2023-08-02 06:30:00,40Z000000186720U,"0,661","0,001",0,0,"0,036","0,006"
2023-08-02 06:30:00,40Z000001668245U,0,"0,003",0,0,0,"0,014"
2023-08-02 06:30:00,40Z000070752663N,"0,916",0,0,0,"0,012",0
2023-08-02 06:30:00,40Z000000006678L,0,"6,373",0,0,0,"0,959"
2023-08-02 06:30:00,40Z000000006679J,0,"1,96",0,0,0,"1,12"
2023-08-02 06:30:00,40Z000000006682U,0,0,0,0,0,0
2023-08-02 06:30:00,40Z000000006683S,"0,169",0,0,"0,001",0,0
2023-08-02 06:30:00,40Z000000006684Q,"2,19",0,0,0,"0,264",0
2023-08-02 06:30:00,40Z000000006686M,0,"2,616","0,019",0,0,0
2023-08-02 06:30:00,40Z000000006687K,0,"2,66","0,265",0,0,0
2023-08-02 06:30:00,40Z000000006688I,0,"1,69",0,0,0,"0,21"
2023-08-02 06:30:00,40Z000000006689G,0,"3,665","0,313",0,0,0
2023-08-02 06:30:00,40Z000000006986A,0,"0,751","0,058",0,0,0
2023-08-02 06:30:00,40Z000000007315F,0,"11,633",0,0,0,"0,192"
2023-08-02 06:30:00,40Z000000008044F,0,"1,537","0,089",0,0,0
2023-08-02 06:30:00,40Z000000008046B,0,"0,892","0,001",0,0,"0,049"
2023-08-02 06:30:00,40Z0000000080479,0,0,0,0,0,0
2023-08-02 06:30:00,40Z000000009920P,0,"5,699","0,066",0,0,0
2023-08-02 06:30:00,40Z000000077651V,0,"0,981",0,0,0,"0,554"
2023-08-02 06:30:00,40Z000000081261V,0,"0,983",0,0,0,"0,558"
2023-08-02 06:30:00,40Z000000099310Z,"0,77",0,0,0,"0,09",0
2023-08-02 06:30:00,40Z000000099623J,"0,024",0,0,0,"0,001",0
2023-08-02 06:30:00,40Z0000007484327,0,"1,69",0,0,0,"0,21"
2023-08-02 06:30:00,40Z000000954315B,0,"0,227",0,0,0,"0,086"
2023-08-02 06:30:00,40Z000001027858V,0,"0,829","0,12",0,0,0
2023-08-02 06:30:00,40Z000001027876T,0,"0,856","0,128",0,0,0
2023-08-02 06:30:00,40Z000001027885S,0,"0,648",0,0,0,"0,471"
2023-08-02 06:30:00,40Z000001233161X,0,"0,407","0,042",0,0,0
2023-08-02 06:30:00,40Z0000013748268,0,"3,794","0,41",0,0,0
2023-08-02 06:30:00,40Z000007706314S,0,"8,34",0,0,0,"0,89"
2023-08-02 06:30:00,40Z000007706315Q,0,"4,41",0,0,0,"0,03"
2023-08-02 06:30:00,40Z0000078956113,0,0,0,0,"0,001",0
2023-08-02 06:30:00,40Z000007895723T,"0,003","0,086",0,0,"0,054","0,528"
2023-08-02 06:30:00,40Z0000081007898,0,"12,07",0,0,0,"0,88"
2023-08-02 06:30:00,40Z000008100791L,0,"0,03",0,0,0,"0,34"
2023-08-02 06:30:00,40Z0000379854267,0,"1,887","0,018",0,0,"0,066"
2023-08-02 06:30:00,40Z0000379854275,0,"4,367",0,0,0,"0,304"
2023-08-02 06:30:00,40Z000055640589A,0,0,0,0,0,0
2023-08-02 06:30:00,40Z000099531620J,0,"1,287","0,082",0,0,0
2023-08-02 06:30:00,40Z000099531621H,0,"1,661",0,0,0,"0,094"
2023-08-02 06:30:00,40Z000099531640D,0,"0,001","0,005",0,0,0
2023-08-02 06:30:00,40Z0001561011717,0,0,0,0,"0,051","0,031"
2023-08-02 06:30:00,40Z000156101300M,0,0,0,0,"0,057","0,026"
2023-08-02 06:30:00,40Z100001140176N,0,"0,691",0,0,0,"0,486"
2023-08-02 06:45:00,40Z000000186720U,"0,834",0,0,0,"0,055",0
2023-08-02 06:45:00,40Z000001668245U,0,"0,003",0,0,0,"0,015"
2023-08-02 06:45:00,40Z000070752663N,"0,916",0,0,0,"0,012",0
2023-08-02 06:45:00,40Z000000006678L,0,"6,498",0,0,0,"0,887"
2023-08-02 06:45:00,40Z000000006679J,0,"1,543",0,0,0,"1,104"
2023-08-02 06:45:00,40Z000000006682U,0,0,0,0,0,0
2023-08-02 06:45:00,40Z000000006683S,"0,275",0,0,"0,002",0,0
2023-08-02 06:45:00,40Z000000006684Q,"2,262",0,0,0,"0,267",0
2023-08-02 06:45:00,40Z000000006686M,0,"2,612","0,019",0,0,"0,004"
2023-08-02 06:45:00,40Z000000006687K,0,"2,655","0,262",0,0,0
2023-08-02 06:45:00,40Z000000006688I,0,"1,72",0,0,0,"0,2"
2023-08-02 06:45:00,40Z000000006689G,0,"3,634","0,318",0,0,0
2023-08-02 06:45:00,40Z000000006986A,0,"0,626","0,069",0,0,0
2023-08-02 06:45:00,40Z000000007315F,0,"11,66",0,0,0,"0,129"
2023-08-02 06:45:00,40Z000000008044F,0,"1,445","0,097",0,0,0
2023-08-02 06:45:00,40Z000000008046B,0,"0,912",0,0,0,"0,038"
2023-08-02 06:45:00,40Z0000000080479,0,0,0,0,0,0
2023-08-02 06:45:00,40Z000000009920P,0,"5,602","0,084",0,0,0
2023-08-02 06:45:00,40Z000000077651V,0,"0,772",0,0,0,"0,546"
2023-08-02 06:45:00,40Z000000081261V,0,"0,773",0,0,0,"0,549"
2023-08-02 06:45:00,40Z000000099310Z,"0,77",0,0,0,"0,09",0
2023-08-02 06:45:00,40Z000000099623J,"0,023",0,0,"0,001",0,0
2023-08-02 06:45:00,40Z0000007484327,0,"1,71",0,0,0,"0,2"
2023-08-02 06:45:00,40Z000000954315B,0,"0,072",0,0,0,"0,089"
2023-08-02 06:45:00,40Z000001027858V,0,"0,813","0,117",0,0,0
2023-08-02 06:45:00,40Z000001027876T,0,"0,838","0,124",0,0,0
2023-08-02 06:45:00,40Z000001027885S,0,"0,643",0,0,0,"0,464"
2023-08-02 06:45:00,40Z000001233161X,0,"0,398","0,037",0,0,0
2023-08-02 06:45:00,40Z0000013748268,0,"3,762","0,414",0,0,0
2023-08-02 06:45:00,40Z000007706314S,0,"8,34",0,0,0,"0,9"
2023-08-02 06:45:00,40Z000007706315Q,0,"4,54",0,0,0,0
2023-08-02 06:45:00,40Z0000078956113,0,0,0,0,0,"0,001"
2023-08-02 06:45:00,40Z000007895723T,"0,063","0,012",0,0,"0,304","0,284"
2023-08-02 06:45:00,40Z0000081007898,0,"12,01",0,0,0,"0,86"
2023-08-02 06:45:00,40Z000008100791L,0,"0,03",0,0,0,"0,34"
2023-08-02 06:45:00,40Z0000379854267,0,"1,893","0,015",0,0,"0,022"
2023-08-02 06:45:00,40Z0000379854275,0,"4,441",0,0,0,"0,284"
2023-08-02 06:45:00,40Z000055640589A,0,0,0,0,0,0
2023-08-02 06:45:00,40Z000099531620J,0,"1,224","0,076",0,0,0
2023-08-02 06:45:00,40Z000099531621H,0,"1,595",0,0,0,"0,091"
2023-08-02 06:45:00,40Z000099531640D,0,"0,001","0,004",0,0,0
2023-08-02 06:45:00,40Z0001561011717,0,0,0,0,"0,048","0,035"
2023-08-02 06:45:00,40Z000156101300M,0,0,0,0,"0,056","0,026"
2023-08-02 06:45:00,40Z100001140176N,0,"0,682",0,0,0,"0,478"
2023-08-02 07:00:00,40Z000000186720U,"0,878",0,0,0,"0,055",0
2023-08-02 07:00:00,40Z000001668245U,0,"0,003",0,0,0,"0,015"
2023-08-02 07:00:00,40Z000070752663N,"0,908",0,0,0,"0,011",0
2023-08-02 07:00:00,40Z000000006678L,0,"6,647",0,0,0,"0,865"
2023-08-02 07:00:00,40Z000000006679J,0,"1,218",0,0,0,"1,106"
2023-08-02 07:00:00,40Z000000006682U,0,0,0,0,0,0
2023-08-02 07:00:00,40Z000000006683S,"0,441",0,0,"0,005",0,0
2023-08-02 07:00:00,40Z000000006684Q,"2,348",0,0,0,"0,264",0
2023-08-02 07:00:00,40Z000000006686M,0,"2,584","0,019",0,0,0
2023-08-02 07:00:00,40Z000000006687K,0,"2,627","0,265",0,0,0
2023-08-02 07:00:00,40Z000000006688I,0,"1,69",0,0,0,"0,21"
2023-08-02 07:00:00,40Z000000006689G,0,"3,548","0,317",0,0,0
2023-08-02 07:00:00,40Z000000006986A,0,"0,64","0,075",0,0,0
2023-08-02 07:00:00,40Z000000007315F,0,"11,171",0,0,0,"0,119"
2023-08-02 07:00:00,40Z000000008044F,0,"1,206","0,1",0,0,0
2023-08-02 07:00:00,40Z000000008046B,0,"0,907",0,0,0,"0,037"
2023-08-02 07:00:00,40Z0000000080479,0,0,0,0,0,0
2023-08-02 07:00:00,40Z000000009920P,0,"5,36","0,074",0,0,0
2023-08-02 07:00:00,40Z000000077651V,0,"0,61",0,0,0,"0,547"
2023-08-02 07:00:00,40Z000000081261V,0,"0,611",0,0,0,"0,55"
2023-08-02 07:00:00,40Z000000099310Z,"0,78",0,0,0,"0,09",0
2023-08-02 07:00:00,40Z000000099623J,"0,023",0,0,"0,001",0,0
2023-08-02 07:00:00,40Z0000007484327,0,"1,69",0,0,0,"0,2"
2023-08-02 07:00:00,40Z000000954315B,0,"0,023",0,0,0,"0,087"
2023-08-02 07:00:00,40Z000001027858V,0,"0,811","0,127",0,0,0
2023-08-02 07:00:00,40Z000001027876T,0,"0,836","0,135",0,0,0
2023-08-02 07:00:00,40Z000001027885S,0,"0,632",0,0,0,"0,464"
2023-08-02 07:00:00,40Z000001233161X,0,"0,363","0,029",0,0,0
2023-08-02 07:00:00,40Z0000013748268,0,"3,672","0,415",0,0,0
2023-08-02 07:00:00,40Z000007706314S,0,"8,31",0,0,0,"0,93"
2023-08-02 07:00:00,40Z000007706315Q,0,"4,72","0,04",0,0,0
2023-08-02 07:00:00,40Z0000078956113,0,0,0,0,0,0
2023-08-02 07:00:00,40Z000007895723T,"0,385",0,0,0,"0,605",0
2023-08-02 07:00:00,40Z0000081007898,0,"11,75",0,0,0,"0,86"
2023-08-02 07:00:00,40Z000008100791L,0,"0,02",0,0,0,"0,35"
2023-08-02 07:00:00,40Z0000379854267,0,"1,896","0,017",0,0,"0,015"
2023-08-02 07:00:00,40Z0000379854275,0,"4,49",0,0,0,"0,278"
2023-08-02 07:00:00,40Z000055640589A,0,0,0,0,0,0
2023-08-02 07:00:00,40Z000099531620J,0,"1,164","0,076",0,0,0
2023-08-02 07:00:00,40Z000099531621H,0,"1,51",0,0,0,"0,083"
2023-08-02 07:00:00,40Z000099531640D,0,0,"0,004",0,0,0
2023-08-02 07:00:00,40Z0001561011717,0,0,0,0,"0,051","0,032"
2023-08-02 07:00:00,40Z000156101300M,0,0,0,0,"0,057","0,025"
2023-08-02 07:00:00,40Z100001140176N,0,"0,668",0,0,0,"0,475"
2023-08-02 07:15:00,40Z000000186720U,"0,825",0,0,0,"0,066",0
2023-08-02 07:15:00,40Z000001668245U,0,"0,002",0,0,0,"0,015"
2023-08-02 07:15:00,40Z000070752663N,"0,904",0,0,0,"0,013",0
2023-08-02 07:15:00,40Z000000006678L,0,"6,759",0,0,0,"0,818"
2023-08-02 07:15:00,40Z000000006679J,0,"0,855",0,0,0,"1,103"
2023-08-02 07:15:00,40Z000000006682U,0,0,0,0,0,0
2023-08-02 07:15:00,40Z000000006683S,"0,66",0,0,"0,011",0,0
2023-08-02 07:15:00,40Z000000006684Q,"2,503",0,0,0,"0,248",0
2023-08-02 07:15:00,40Z000000006686M,0,"2,51","0,04",0,0,0
2023-08-02 07:15:00,40Z000000006687K,0,"2,553","0,288",0,0,0
2023-08-02 07:15:00,40Z000000006688I,0,"1,54",0,0,0,"0,22"
2023-08-02 07:15:00,40Z000000006689G,0,"3,454","0,339",0,0,0
2023-08-02 07:15:00,40Z000000006986A,0,"0,804","0,078",0,0,0
2023-08-02 07:15:00,40Z000000007315F,0,"11,299","0,006",0,0,"0,038"
2023-08-02 07:15:00,40Z000000008044F,0,"0,953","0,138",0,0,0
2023-08-02 07:15:00,40Z000000008046B,0,"0,885",0,0,0,"0,044"
2023-08-02 07:15:00,40Z0000000080479,0,0,0,0,0,0
2023-08-02 07:15:00,40Z000000009920P,0,"5,234","0,132",0,0,0
2023-08-02 07:15:00,40Z000000077651V,0,"0,428",0,0,0,"0,546"
2023-08-02 07:15:00,40Z000000081261V,0,"0,428",0,0,0,"0,548"
2023-08-02 07:15:00,40Z000000099310Z,"0,77",0,0,0,"0,09",0
2023-08-02 07:15:00,40Z000000099623J,"0,024",0,0,"0,001",0,0
2023-08-02 07:15:00,40Z0000007484327,0,"1,53",0,0,0,"0,23"
2023-08-02 07:15:00,40Z000000954315B,0,"0,054",0,0,0,"0,105"
2023-08-02 07:15:00,40Z000001027858V,0,"0,817","0,149",0,0,0
2023-08-02 07:15:00,40Z000001027876T,0,"0,842","0,157",0,0,0
2023-08-02 07:15:00,40Z000001027885S,0,"0,684",0,0,0,"0,449"
2023-08-02 07:15:00,40Z000001233161X,0,"0,356","0,029",0,0,0
2023-08-02 07:15:00,40Z0000013748268,0,"3,576","0,437",0,0,0
2023-08-02 07:15:00,40Z000007706314S,0,"8,55",0,0,0,"0,85"
2023-08-02 07:15:00,40Z000007706315Q,0,5,"0,13",0,0,0
2023-08-02 07:15:00,40Z0000078956113,0,0,0,0,0,0
2023-08-02 07:15:00,40Z000007895723T,"0,107","0,004",0,0,"0,502","0,089"
2023-08-02 07:15:00,40Z0000081007898,0,"11,48",0,0,0,"0,81"
2023-08-02 07:15:00,40Z000008100791L,0,"0,02",0,0,0,"0,34"
2023-08-02 07:15:00,40Z0000379854267,0,"1,901","0,015",0,0,"0,04"
2023-08-02 07:15:00,40Z0000379854275,0,"4,613",0,0,0,"0,206"
2023-08-02 07:15:00,40Z000055640589A,0,0,0,0,0,0
2023-08-02 07:15:00,40Z000099531620J,0,"1,105","0,088",0,0,0
2023-08-02 07:15:00,40Z000099531621H,0,"1,444",0,0,0,"0,058"
2023-08-02 07:15:00,40Z000099531640D,0,"0,001","0,005",0,0,0
2023-08-02 07:15:00,40Z0001561011717,0,0,0,0,"0,053","0,03"
